Year,Continent,TotalCases 
2020,Asia,327
2020,Asia,327
2020,Asia,327
2020,Asia,328
2020,Asia,328
2020,Asia,328
2020,Asia,328
2020,Asia,328
2020,Asia,328
2020,Asia,328
2020,Asia,328
2020,Asia,329
2020,Asia,331
2020,Asia,332
2020,Asia,332
2020,Asia,332
2020,Asia,332
2020,Asia,333
2020,Asia,334
2020,Asia,334
2020,Asia,334
2020,Asia,334
2020,Asia,335
2020,Asia,342
2020,Asia,349
2020,Asia,349
2020,Asia,349
2020,Asia,349
2020,Asia,349
2020,Asia,352
2020,Asia,352
2020,Asia,353
2020,Asia,355
2020,Asia,355
2020,Asia,355
2020,Asia,355
2020,Asia,355
2020,Asia,355
2020,Asia,355
2020,Asia,355
2020,Asia,355
2020,Asia,369
2020,Asia,369
2020,Asia,369
2020,Asia,369
2020,Asia,370
2020,Asia,370
2020,Asia,372
2020,Asia,373
2020,Asia,373
2020,Asia,381
2020,Asia,381
2020,Asia,382
2020,Asia,382
2020,Asia,383
2020,Asia,384
2020,Asia,401
2020,Asia,408
2020,Asia,412
2020,Asia,415
2020,Asia,417
2020,Asia,420
2020,Asia,431
2020,Asia,446
2020,Asia,459
2020,Asia,509
2020,Asia,558
2020,Asia,590
2020,Asia,621
2020,Asia,652
2020,Asia,672
2020,Asia,717
2020,Asia,750
2020,Asia,789
2020,Asia,812
2020,Asia,841
2020,Asia,847
2020,Asia,866
2020,Asia,883
2020,Asia,911
2020,Asia,930
2020,Asia,951
2020,Asia,964
2020,Asia,983
2020,Asia,989
2020,Asia,994
2020,Asia,1007
2020,Asia,1009
2020,Asia,1014
2020,Asia,1016
2020,Asia,1022
2020,Asia,1029
2020,Asia,1034
2020,Asia,1036
2020,Asia,1038
2020,Asia,1040
2020,Asia,1040
2020,Asia,1044
2020,Asia,1044
2020,Asia,1046
2020,Asia,1046
2020,Asia,1049
2020,Asia,1049
2020,Asia,1049
2020,Asia,1049
2020,Asia,1054
2020,Asia,1059
2020,Asia,1059
2020,Asia,1060
2020,Asia,1060
2020,Asia,1063
2020,Asia,1063
2020,Asia,1063
2020,Asia,1063
2020,Asia,1066
2020,Asia,1068
2020,Asia,1068
2020,Asia,1068
2020,Asia,1068
2020,Asia,1068
2020,Asia,1069
2020,Asia,1069
2020,Asia,1069
2020,Asia,1069
2020,Asia,1074
2020,Asia,1077
2020,Asia,1094
2020,Asia,1094
2020,Asia,1095
2020,Asia,1096
2020,Asia,1096
2020,Asia,1096
2020,Asia,1097
2020,Asia,1098
2020,Asia,1099
2020,Asia,1100
2020,Asia,1105
2020,Asia,1107
2020,Asia,1109
2020,Asia,1110
2020,Asia,1113
2020,Asia,1122
2020,Asia,1124
2020,Asia,1124
2020,Asia,1126
2020,Asia,1134
2020,Asia,1140
2020,Asia,1141
2020,Asia,1144
2020,Asia,1148
2020,Asia,1148
2020,Asia,1160
2020,Asia,1168
2020,Asia,1169
2020,Asia,1172
2020,Asia,1173
2020,Asia,1177
2020,Asia,1177
2020,Asia,1180
2020,Asia,1180
2020,Asia,1192
2020,Asia,1202
2020,Asia,1203
2020,Asia,1207
2020,Asia,1212
2020,Asia,1213
2020,Asia,1213
2020,Asia,1215
2020,Asia,1226
2020,Asia,1252
2020,Asia,1253
2020,Asia,1256
2020,Asia,1265
2020,Asia,1281
2020,Asia,1283
2020,Asia,1288
2020,Asia,1300
2020,Asia,1304
2020,Asia,1305
2020,Asia,1306
2020,Asia,1307
2020,Asia,1312
2020,Asia,1316
2020,Asia,1321
2020,Asia,1331
2020,Asia,1339
2020,Asia,1341
2020,Asia,1343
2020,Asia,1347
2020,Asia,1351
2020,Asia,1358
2020,Asia,1361
2020,Asia,1361
2020,Asia,1365
2020,Asia,1366
2020,Asia,1367
2020,Asia,1377
2020,Asia,1381
2020,Asia,1385
2020,Asia,1391
2020,Asia,1395
2020,Asia,1397
2020,Asia,1402
2020,Asia,1405
2020,Asia,1405
2020,Asia,1407
2020,Asia,1410
2020,Asia,1411
2020,Asia,1413
2020,Asia,1414
2020,Asia,1420
2020,Asia,1421
2020,Asia,1432
2020,Asia,1439
2020,Asia,1440
2020,Asia,1441
2020,Asia,1451
2020,Asia,1454
2020,Asia,1456
2020,Asia,1465
2021,Asia,1474
2021,Asia,1482
2021,Asia,1494
2021,Asia,1497
2021,Asia,1504
2021,Asia,1505
2021,Asia,1509
2021,Asia,1512
2021,Asia,1513
2021,Asia,1514
2021,Asia,1515
2021,Asia,1520
2021,Asia,1521
2021,Asia,1531
2021,Asia,1536
2021,Asia,1537
2021,Asia,1537
2021,Asia,1539
2021,Asia,1540
2021,Asia,1544
2021,Asia,1546
2021,Asia,1548
2021,Asia,1548
2021,Asia,1548
2021,Asia,1549
2021,Asia,1551
2021,Asia,1553
2021,Asia,1651
2021,Asia,1657
2021,Asia,1767
2021,Asia,1817
2021,Asia,1850
2021,Asia,1882
2021,Asia,1948
2021,Asia,1957
2021,Asia,1976
2021,Asia,1985
2021,Asia,2001
2021,Asia,2050
2021,Asia,2064
2021,Asia,2091
2021,Asia,2140
2021,Asia,2142
2021,Asia,2195
2021,Asia,2228
2021,Asia,2269
2021,Asia,2311
2021,Asia,2329
2021,Asia,2347
2021,Asia,2362
2021,Asia,2368
2021,Asia,2383
2021,Asia,2392
2021,Asia,2403
2021,Asia,2412
2021,Asia,2421
2021,Asia,2426
2021,Asia,2432
2021,Asia,2448
2021,Asia,2448
2021,Asia,2475
2021,Asia,2482
2021,Asia,2488
2021,Asia,2494
2021,Asia,2501
2021,Asia,2512
2021,Asia,2524
2021,Asia,2526
2021,Asia,2529
2021,Asia,2533
2021,Asia,2550
2021,Asia,2553
2021,Asia,2554
2021,Asia,2557
2021,Asia,2560
2021,Asia,2567
2021,Asia,2570
2021,Asia,2571
2021,Asia,2572
2021,Asia,2572
2021,Asia,2575
2021,Asia,2575
2021,Asia,2576
2021,Asia,2579
2021,Asia,2586
2021,Asia,2586
2021,Asia,2591
2021,Asia,2594
2021,Asia,2594
2021,Asia,2603
2021,Asia,2617
2021,Asia,2620
2021,Asia,2626
2021,Asia,2631
2021,Asia,2637
2021,Asia,2648
2021,Asia,2659
2021,Asia,2668
2021,Asia,2683
2021,Asia,2692
2021,Asia,2693
2021,Asia,2705
2021,Asia,2714
2021,Asia,2733
2021,Asia,2758
2021,Asia,2772
2021,Asia,2781
2021,Asia,2785
2021,Asia,2791
2021,Asia,2800
2021,Asia,2812
2021,Asia,2824
2021,Asia,2830
2021,Asia,2833
2021,Asia,2843
2021,Asia,2852
2021,Asia,2857
2021,Asia,2865
2021,Asia,2910
2021,Asia,2928
2021,Asia,2942
2021,Asia,2962
2021,Asia,2985
2021,Asia,2995
2021,Asia,3030
2021,Asia,3090
2021,Asia,3137
2021,Asia,3245
2021,Asia,3412
2021,Asia,3489
2021,Asia,3571
2021,Asia,3658
2021,Asia,3740
2021,Asia,3816
2021,Asia,4112
2021,Asia,4212
2021,Asia,4359
2021,Asia,4512
2021,Asia,4720
2021,Asia,4809
2021,Asia,4941
2021,Asia,5119
2021,Asia,5275
2021,Asia,5404
2021,Asia,5931
2021,Asia,6086
2021,Asia,6356
2021,Asia,6396
2021,Asia,6908
2021,Asia,7107
2021,Asia,7432
2021,Asia,7625
2021,Asia,7870
2021,Asia,8063
2021,Asia,8364
2021,Asia,8580
2021,Asia,8791
2021,Asia,9027
2021,Asia,9222
2021,Asia,9635
2021,Asia,9835
2021,Asia,10048
2021,Asia,10337
2021,Asia,10630
2021,Asia,10881
2021,Asia,11304
2021,Asia,11794
2021,Asia,12150
2021,Asia,12508
2021,Asia,12978
2021,Asia,13258
2021,Asia,13530
2021,Asia,13782
2021,Asia,13989
2021,Asia,14323
2021,Asia,14537
2021,Asia,15325
2021,Asia,15740
2021,Asia,16136
2021,Asia,16507
2021,Asia,17052
2021,Asia,17727
2021,Asia,18121
2021,Asia,19310
2021,Asia,20261
2021,Asia,21312
2021,Asia,22341
2021,Asia,23385
2021,Asia,24810
2021,Asia,26608
2021,Asia,28470
2021,Asia,30478
2021,Asia,32665
2021,Asia,35409
2021,Asia,38239
2021,Asia,42288
2021,Asia,46292
2021,Asia,51002
2021,Asia,55845
2021,Asia,60180
2021,Asia,65607
2021,Asia,71144
2021,Asia,78269
2021,Asia,86957
2021,Asia,94913
2021,Asia,101173
2021,Asia,106347
2021,Asia,117121
2021,Asia,123640
2021,Asia,133405
2021,Asia,141122
2021,Asia,150060
2021,Asia,157507
2021,Asia,157507
2021,Asia,174461
2021,Asia,181756
2021,Asia,189066
2021,Asia,193381
2021,Asia,205656
2021,Asia,215560
2021,Asia,224894
2021,Asia,232937
2021,Asia,241543
2021,Asia,246568
2021,Asia,255748
2021,Asia,265464
2021,Asia,275044
2021,Asia,283696
2021,Asia,293301
2021,Asia,302101
2021,Asia,312611
2021,Asia,323268
2021,Asia,336707
2021,Asia,348059
2021,Asia,358456
2021,Asia,369267
2021,Asia,381363
2021,Asia,392938
2021,Asia,410366
2021,Asia,422469
2021,Asia,435265
2021,Asia,449489
2021,Asia,462096
2021,Asia,473530
2021,Asia,486727
2021,Asia,501649
2021,Asia,511170
2021,Asia,524307
2021,Asia,536788
2021,Asia,550996
2021,Asia,563676
2021,Asia,576096
2021,Asia,589417
2021,Asia,601349
2021,Asia,613375
2021,Asia,624547
2021,Asia,635055
2021,Asia,645640
2021,Asia,656129
2021,Asia,667650
2021,Asia,677023
2021,Asia,687063
2021,Asia,695744
2021,Asia,707436
2021,Asia,718963
2021,Asia,728435
2021,Asia,736972
2021,Asia,746678
2021,Asia,756689
2021,Asia,766051
2021,Asia,770640
2021,Asia,779398
2021,Asia,790755
2021,Asia,797712
2021,Asia,803202
2021,Asia,808578
2021,Asia,813961
2021,Asia,818324
2021,Asia,822687
2021,Asia,826837
2021,Asia,831643
2021,Asia,836134
2021,Asia,839662
2021,Asia,843281
2021,Asia,846230
2021,Asia,849691
2021,Asia,853842
2021,Asia,857639
2021,Asia,860860
2021,Asia,864053
2021,Asia,867221
2021,Asia,870255
2021,Asia,873901
2021,Asia,877537
2021,Asia,881522
2021,Asia,884895
2021,Asia,888940
2021,Asia,892579
2021,Asia,896174
2021,Asia,900585
2021,Asia,905477
2021,Asia,910376
2021,Asia,915603
2021,Asia,921122
2021,Asia,926720
2021,Asia,932357
2021,Asia,939463
2021,Asia,946043
2021,Asia,953547
2021,Asia,961038
2021,Asia,968684
2021,Asia,976672
2021,Asia,984805
2021,Asia,992735
2021,Asia,1000897
2021,Asia,1009879
2021,Asia,1018346
2021,Asia,1026522
2021,Asia,1035138
2021,Asia,1045397
2021,Asia,1055246
2021,Asia,1065469
2021,Asia,1075094
2021,Asia,1084625
2021,Asia,1094514
2021,Asia,1104835
2021,Asia,1143967
2021,Asia,1155778
2021,Asia,1168228
2021,Asia,1181337
2021,Asia,1197404
2021,Asia,1210340
2021,Asia,1224110
2021,Asia,1238082
2021,Asia,1252590
2021,Asia,1266288
2021,Asia,1280780
2021,Asia,1294778
2021,Asia,1309092
2021,Asia,1323683
2021,Asia,1337523
2021,Asia,1352122
2021,Asia,1367433
2021,Asia,1382272
2021,Asia,1398413
2021,Asia,1413051
2021,Asia,1428428
2021,Asia,1443648
2021,Asia,1459175
2021,Asia,1493237
2021,Asia,1508473
2021,Asia,1524368
2021,Asia,1540478
2021,Asia,1555455
2021,Asia,1571780
2021,Asia,1588335
2021,Asia,1604712
2021,Asia,1620869
2021,Asia,1636455
2021,Asia,1651673
2021,Asia,1666545
2021,Asia,1680985
2021,Asia,1694874
2021,Asia,1714742
2021,Asia,1731257
2022,Asia,1746092
2022,Asia,1763040
2022,Asia,1778976
2022,Asia,1800704
2022,Asia,1817721
2022,Asia,1843563
2022,Asia,1859841
2022,Asia,1876394
2022,Asia,1899575
2022,Asia,1914393
2022,Asia,1930428
2022,Asia,1958719
2022,Asia,1975444
2022,Asia,1991484
2022,Asia,2007862
2022,Asia,2023546
2022,Asia,2023546
2022,Asia,2062128
2022,Asia,2078087
2022,Asia,2094802
2022,Asia,2110737
2022,Asia,2126444
2022,Asia,2141422
2022,Asia,2155784
2022,Asia,2171527
2022,Asia,2187481
2022,Asia,2203208
2022,Asia,2218137
2022,Asia,2233287
2022,Asia,2263053
2022,Asia,2275727
2022,Asia,2286750
2022,Asia,2295494
2022,Asia,2304095
2022,Asia,2315689
2022,Asia,2327859
2022,Asia,2341971
2022,Asia,2358786
2022,Asia,2380695
2022,Asia,2404651
2022,Asia,2430683
2022,Asia,2457170
2022,Asia,2484481
2022,Asia,2510860
2022,Asia,2540273
2022,Asia,2572087
2022,Asia,2606824
2022,Asia,2643024
2022,Asia,2685463
2022,Asia,2740293
2022,Asia,2787493
2022,Asia,2834373
2022,Asia,2890522
2022,Asia,2972378
2022,Asia,3041506
2022,Asia,3120301
2022,Asia,3219177
2022,Asia,3321005
2022,Asia,3443485
2022,Asia,3557629
2022,Asia,3709481
2022,Asia,3885631
2022,Asia,4059262
2022,Asia,4232520
2022,Asia,4434700
2022,Asia,4582058
2022,Asia,4776873
2022,Asia,5042036
2022,Asia,5260495
2022,Asia,5448935
2022,Asia,5903147
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,1
2020,Oceania,2
2020,Oceania,2
2020,Oceania,2
2020,Oceania,2
2020,Oceania,2
2020,Oceania,2
2020,Oceania,2
2020,Oceania,2
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,3
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2020,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,4
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,5
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,9
2021,Oceania,10
2021,Oceania,37
2021,Oceania,74
2021,Oceania,90
2021,Oceania,134
2021,Oceania,154
2021,Oceania,155
2021,Oceania,176
2021,Oceania,187
2021,Oceania,195
2021,Oceania,242
2021,Oceania,270
2021,Oceania,285
2021,Oceania,300
2021,Oceania,311
2021,Oceania,317
2021,Oceania,327
2021,Oceania,338
2021,Oceania,350
2021,Oceania,361
2021,Oceania,367
2021,Oceania,376
2021,Oceania,383
2021,Oceania,394
2021,Oceania,401
2021,Oceania,412
2021,Oceania,418
2021,Oceania,419
2021,Oceania,425
2021,Oceania,425
2021,Oceania,429
2021,Oceania,431
2021,Oceania,432
2021,Oceania,438
2021,Oceania,439
2021,Oceania,441
2021,Oceania,441
2021,Oceania,446
2021,Oceania,446
2021,Oceania,446
2021,Oceania,446
2021,Oceania,447
2021,Oceania,447
2021,Oceania,447
2021,Oceania,447
2021,Oceania,448
2021,Oceania,449
2021,Oceania,449
2021,Oceania,449
2021,Oceania,449
2021,Oceania,449
2021,Oceania,451
2021,Oceania,452
2021,Oceania,452
2021,Oceania,453
2021,Oceania,453
2021,Oceania,453
2021,Oceania,453
2021,Oceania,453
2021,Oceania,453
2021,Oceania,453
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2021,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2022,Oceania,454
2020,,557
2020,,657
2020,,944
2020,,1437
2020,,2120
2020,,2929
2020,,5580
2020,,6169
2020,,8237
2020,,9927
2020,,12038
2020,,16787
2020,,19887
2020,,23899
2020,,27644
2020,,30806
2020,,34400
2020,,37131
2020,,40162
2020,,42771
2020,,44814
2020,,45232
2020,,60384
2020,,66912
2020,,69055
2020,,71238
2020,,73273
2020,,75155
2020,,75655
2020,,76216
2020,,76846
2020,,78608
2020,,78990
2020,,79558
2020,,80413
2020,,81391
2020,,82750
2020,,84149
2020,,86043
2020,,88423
2020,,90402
2020,,93012
2020,,95351
2020,,98179
2020,,102112
2020,,106237
2020,,110165
2020,,114363
2020,,119269
2020,,126969
2020,,133092
2020,,147286
2020,,158407
2020,,169833
2020,,184654
2020,,200792
2020,,220476
2020,,247784
2020,,278898
2020,,310973
2020,,346158
2020,,389183
2020,,430433
2020,,481767
2020,,544842
2020,,609932
2020,,679608
2020,,736274
2020,,801562
2020,,878757
2020,,960785
2020,,1043815
2020,,1127968
2020,,1186824
2020,,1256903
2020,,1330921
2020,,1400325
2020,,1483818
2020,,1570463
2020,,1655640
2020,,1729643
2020,,1848518
2020,,1919801
2020,,2003530
2020,,2082197
2020,,2176614
2020,,2264609
2020,,2341169
2020,,2417185
2020,,2493174
2020,,2568838
2020,,2650856
2020,,2733569
2020,,2817090
2020,,2900019
2020,,2970374
2020,,3041267
2020,,3117101
2020,,3194751
2020,,3278545
2020,,3366990
2020,,3445289
2020,,3519379
2020,,3596573
2020,,3676351
2020,,3767081
2020,,3855736
2020,,3946116
2020,,4030173
2020,,4105296
2020,,4181581
2020,,4266563
2020,,4351026
2020,,4446145
2020,,4542288
2020,,4636322
2020,,4714772
2020,,4803633
2020,,4900126
2020,,5005399
2020,,5111005
2020,,5218481
2020,,5322518
2020,,5415660
2020,,5503747
2020,,5596690
2020,,5699125
2020,,5819089
2020,,5940704
2020,,6075656
2020,,6178584
2020,,6278681
2020,,6401890
2020,,6513043
2020,,6651095
2020,,6784651
2020,,6914276
2020,,7025266
2020,,7128478
2020,,7254798
2020,,7391618
2020,,7527072
2020,,7654815
2020,,7788447
2020,,7920330
2020,,8045103
2020,,8189490
2020,,8332633
2020,,8475972
2020,,8656765
2020,,8842375
2020,,8935304
2020,,9077335
2020,,9245768
2020,,9416994
2020,,9596381
2020,,9789092
2020,,9965210
2020,,10133641
2020,,10286222
2020,,10469956
2020,,10684929
2020,,10889512
2020,,11091974
2020,,11281662
2020,,11467727
2020,,11635802
2020,,11845369
2020,,12060340
2020,,12284320
2020,,12517375
2020,,12730201
2020,,12923063
2020,,13117478
2020,,13338576
2020,,13567858
2020,,13812835
2020,,14050373
2020,,14285522
2020,,14497399
2020,,14705705
2020,,14948700
2020,,15223972
2020,,15503826
2020,,15787414
2020,,16037234
2020,,16249299
2020,,16483404
2020,,16747833
2020,,17018325
2020,,17300085
2020,,17587878
2020,,17833904
2020,,18064592
2020,,18270809
2020,,18536260
2020,,18811945
2020,,19098620
2020,,19381157
2020,,19646175
2020,,19879090
2020,,20112991
2020,,20379043
2020,,20653971
2020,,20944264
2020,,21251532
2020,,21499921
2020,,21709858
2020,,21923616
2020,,22183254
2020,,22460526
2020,,22731983
2020,,22993883
2020,,23256665
2020,,23459168
2020,,23687910
2020,,23933592
2020,,24214878
2020,,24502304
2020,,24786235
2020,,25046537
2020,,25265809
2020,,25530790
2020,,25797714
2020,,26079463
2020,,26365063
2020,,26666347
2020,,26939898
2020,,27168537
2020,,27386923
2020,,27633038
2020,,27918333
2020,,28222563
2020,,28538485
2020,,28826900
2020,,29075315
2020,,29342666
2020,,29623781
2020,,29928325
2020,,30243688
2020,,30570616
2020,,30863253
2020,,31117862
2020,,31378150
2020,,31662540
2020,,31973871
2020,,32295024
2020,,32625190
2020,,32909911
2020,,33156806
2020,,33420165
2020,,33702589
2020,,34027477
2020,,34346552
2020,,34675990
2020,,34972626
2020,,35231953
2020,,35544242
2020,,35859966
2020,,36209934
2020,,36569716
2020,,36929723
2020,,37283664
2020,,37572326
2020,,37865470
2020,,38184842
2020,,38566956
2020,,38974654
2020,,39385216
2020,,39754558
2020,,40083978
2020,,40461355
2020,,40851939
2020,,41295111
2020,,41771642
2020,,42267114
2020,,42719856
2020,,43077739
2020,,43563843
2020,,44032745
2020,,44553684
2020,,45105705
2020,,45678170
2020,,46146486
2020,,46582783
2020,,47141471
2020,,47696820
2020,,48202390
2020,,48822775
2020,,49444848
2020,,50036608
2020,,50524385
2020,,51024950
2020,,51604579
2020,,52231599
